height,prop_time_lower_bound,node_count,size
1788857,0,1,2696
1788858,0,1,8970
1788859,0,1,12160
1788860,0,1,103
1788861,0,1,3661
1788862,0,1,6133
1788863,0,1,29066
1788864,0,1,15804
1788865,0,1,94
1788866,0,1,36308
1788867,0,1,1888
1788868,0,1,14850
1788869,0,1,16134
1788870,0,1,1858
1788871,0,1,17553
1788872,0,1,94
1788873,0,1,8005
1788874,0,1,90
1788875,0,1,1866
1788876,0,1,12278
1788877,0,1,103
1788878,0,1,103
1788879,0,1,1887
1788880,0,1,4502
1788881,0,1,7945
1788882,0,1,4487
1788883,0,1,1891
1788884,0,1,41906
1788885,0,1,16291
1788886,0,1,5408
1788887,0,1,2700
1788888,0,1,103
1788889,0,1,103
1788890,0,1,1874
1788891,0,1,31707
1788892,0,1,2703
1788893,0,1,36524
1788894,0,1,94
1788895,0,1,94
1788896,0,1,94
1788897,0,1,2728
1788898,0,1,23691
1788899,0,1,2696
1788900,0,1,5301
1788901,0,1,24359
1788903,0,1,7909
1788904,0,1,77959
1788905,0,1,39833
1788906,0,1,103
1788907,0,1,103
1788908,0,1,7034
1788909,0,1,94
1788910,0,1,94
1788911,0,1,34321
1788912,0,1,10560
1788913,0,1,7037
1788914,0,1,48565
1788915,0,1,1902
1788916,0,1,4486
1788917,0,1,12983
1788918,0,1,9801
1788919,0,1,5306
1788920,0,1,8809
1788921,0,1,103
1788922,0,1,4484
1788923,0,1,1866
1788924,0,1,103
1788925,0,1,7033
1788926,0,1,13980
1788927,0,1,1875
1788928,0,1,103
1788929,0,1,4494
1788930,0,1,103
1788931,0,1,94
1788932,0,1,21951
1788933,0,1,13230
1788934,0,1,8677
1788935,0,1,15831
1788936,0,1,9690
1788937,0,1,7073
1788938,0,1,7045
1788939,0,1,11164
1788940,0,1,103
1788941,0,1,39848
1788942,0,1,103
1788943,0,1,4480
1788944,0,1,1874
1788945,0,1,103
1788946,0,1,4470
1788947,0,1,4481
1788948,0,1,2729
1788949,0,1,13002
1788950,0,1,103
1788951,0,1,24469
1788952,0,1,1863
1788953,0,1,94
1788954,0,1,23640
1788955,0,1,3645
1788956,0,1,14677
1788957,0,1,3551
1788958,0,1,103
1788959,0,1,11507
1788960,0,1,3652
1788961,0,1,8763
1788962,0,1,1877
1788963,0,1,62713
1788964,0,1,103
1788965,0,1,5434
1788966,0,1,10506
1788967,0,1,94
1788968,0,1,26441
1788969,0,1,16797
1788970,0,1,6259
1788971,0,1,6936
1788972,0,1,1863
1788973,0,1,94
1788974,0,1,58762
1788975,0,1,103
1788976,0,1,1876
1788977,0,1,21904
1788978,0,1,12129
1788979,0,1,103
1788980,0,1,10724
1788981,0,1,94
1788982,0,1,4363
1788983,0,1,36087
1788984,0,1,10442
1788985,0,1,1874
1788986,0,1,20193
1788987,0,1,4465
1788988,0,1,6145
1788989,0,1,17517
1788990,0,1,1890
1788991,0,1,14799
1788992,0,1,69032
1788993,0,1,72222
1788994,0,1,10989
1788995,0,1,1865
1788996,0,1,7082
1788997,0,1,15763
1788998,0,1,6285
1788999,0,1,2710
1789000,0,1,21700
1789001,0,1,14162
1789002,0,1,6861
1789003,0,1,1873
1789004,0,1,15755
1789005,0,1,1875
1789006,0,1,2692
1789007,0,1,94
1789008,0,1,94
1789009,0,1,1868
1789010,0,1,94
1789011,0,1,10603
1789012,0,1,90
1789013,0,1,19252
1789014,0,1,7868
1789015,0,1,16656
1789016,0,1,10621
1789017,0,1,2692
1789018,0,1,7045
1789019,0,1,8863
1789020,0,1,3638
1789021,0,1,14183
1789022,0,1,103
1789023,0,1,103
1789024,0,1,21872
1789025,0,1,7043
1789026,0,1,204428
1789027,0,1,94
1789028,0,1,9666
1789029,0,1,94
1789030,0,1,94
1789031,0,1,24803
1789032,0,1,5320
1789033,0,1,6990
1789034,0,1,2705
1789035,0,1,17521
1789036,0,1,9641
1789037,0,1,77166
1789038,0,1,36661
1789039,0,1,1867
1789040,0,1,14031
1789041,0,1,103
1789042,0,1,14132
1789043,0,1,103
1789044,0,1,11441
1789045,0,1,7926
1789046,0,1,3667
1789047,0,1,27032
1789048,0,1,22954
1789049,0,1,14034
1789050,0,1,15404
1789051,0,1,9983
1789052,0,1,30796
1789053,0,1,1889
1789054,0,1,94
1789055,0,1,14624
1789056,0,1,5351
1789057,0,1,19338
1789058,0,1,103
1789059,0,1,90
1789060,0,1,17691
1789061,0,1,48814
1789062,0,1,13360
1789063,0,1,1865
1789064,0,1,94
1789065,0,1,14126
1789066,0,1,4481
1789067,0,1,103
1789068,0,1,49859
1789069,0,1,258779
1789070,0,1,2728
1789071,0,1,129579
1789072,0,1,12270
1789073,0,1,15942
1789074,0,1,13552
1789075,0,1,28480
1789076,0,1,2694
1789077,0,1,1877
1789078,0,1,54725
1789079,0,1,3691
1789080,0,1,3532
1789081,0,1,7061
1789082,0,1,11342
1789083,0,1,3660
1789084,0,1,94
1789085,0,1,94
1789086,0,1,112976
1789087,0,1,47991
1789088,0,1,29873
1789089,0,1,46788
1789090,0,1,90
1789091,0,1,113025
1789092,0,1,94
1789093,0,1,103
1789094,0,1,3640
1789095,0,1,10937
1789096,0,1,94
1789097,0,1,20658
1789098,0,1,22743
1789099,0,1,32244
1789100,0,1,3645
1789101,0,1,12411
1789102,0,1,17559
1789103,0,1,29412
1789104,0,1,3669
1789105,0,1,1871
1789106,0,1,103
1789107,0,1,32178
1789108,0,1,103
1789109,0,1,59340
1789110,0,1,33619
1789111,0,1,2717
1789112,0,1,1866
1789113,0,1,11327
1789114,0,1,13599
1789115,0,1,103
1789116,0,1,14064
1789117,0,1,13179
1789118,0,1,103
1789119,0,1,22295
1789120,0,1,94
1789121,0,1,28895
1789122,0,1,11385
1789123,0,1,47527
1789124,0,1,17773
1789125,0,1,13758
1789126,0,1,9681
1789127,0,1,47187
1789128,0,1,94
1789129,0,1,15316
1789130,0,1,2708
1789131,0,1,13654
1789132,0,1,50980
1789133,0,1,13749
1789134,0,1,103
1789135,0,1,165951
1789136,0,1,8896
1789137,0,1,31261
1789138,0,1,2706
1789139,0,1,9781
1789140,0,1,94
1789141,0,1,4476
1789142,0,1,72701
1789143,0,1,6255
1789144,0,1,27786
1789145,0,1,7852
1789146,0,1,20416
1789147,0,1,19472
1789148,0,1,94
1789149,0,1,35894
1789150,0,1,64913
1789151,0,1,18526
1789152,0,1,13238
1789153,0,1,5404
1789154,0,1,2705
1789155,0,1,18196
1789156,0,1,15686
1789157,0,1,140893
1789158,0,1,16186
1789159,0,1,4497
1789160,0,1,103
1789161,0,1,19617
1789162,0,1,94
1789163,0,1,103
1789164,0,1,44350
1789165,0,1,30215
1789166,0,1,2703
1789167,0,1,291156
1789168,0,1,108670
1789169,0,1,2701
1789170,0,1,12988
1789171,0,1,166739
1789172,0,1,10667
1789173,0,1,9650
1789174,0,1,27225
1789175,0,1,103
1789176,0,1,1874
1789177,0,1,4470
1789178,0,1,289232
1789179,0,1,228799
1789180,0,1,2724
1789181,0,1,43168
1789182,0,1,103
1789183,0,1,91077
1789184,0,1,4388
1789185,0,1,37298
1789186,0,1,94
1789187,0,1,83655
1789188,0,1,20312
1789189,0,1,103
1789190,0,1,10633
1789191,0,1,2692
1789192,0,1,11462
1789193,0,1,103
1789194,0,1,11312
1789195,0,1,103
1789196,0,1,13598
1789197,0,1,1867
1789198,0,1,94
1789199,0,1,94
1789200,0,1,47402
1789201,0,1,3640
1789202,0,1,2722
1789203,0,1,3661
1789204,0,1,35695
1789205,0,1,37545
1789206,0,1,27829
1789207,0,1,6907
1789208,0,1,22660
1789209,0,1,46258
1789210,0,1,2698
1789211,0,1,94
1789212,0,1,16785
1789213,0,1,6252
1789214,0,1,29675
1789215,0,1,7049
1789216,0,1,94
1789217,0,1,103
1789218,0,1,94
1789219,0,1,90
1789220,0,1,7934
1789221,0,1,75807
1789222,0,1,9663
1789223,0,1,7044
1789224,0,1,1866
1789225,0,1,26940
1789226,0,1,1898
1789227,0,1,11426
1789228,0,1,41111
1789229,0,1,31413
1789230,0,1,31478
1789231,0,1,1864
1789232,0,1,44609
1789233,0,1,2731
1789234,0,1,22888
1789235,0,1,7907
1789236,0,1,2699
1789237,0,1,1890
1789238,0,1,16741
1789239,0,1,103
1789240,0,1,70541
1789241,0,1,16847
1789242,0,1,94
1789243,0,1,13177
1789244,0,1,11464
1789245,0,1,94
1789246,0,1,71355
1789247,0,1,5292
1789248,0,1,7046
1789249,0,1,2730
1789250,0,1,13275
1789251,0,1,10501
1789252,0,1,5431
1789253,0,1,103
1789254,0,1,11420
1789255,0,1,94
1789256,0,1,1859
1789257,0,1,94
1789258,0,1,12389
1789259,0,1,2699
1789260,0,1,21999
1789261,0,1,94
1789262,0,1,1862
1789263,0,1,4475
1789264,0,1,1864
1789265,0,1,4497
1789266,0,1,13179
1789267,0,1,13851
1789268,0,1,94
1789269,0,1,26335
1789270,0,1,55587
1789271,0,1,12442
1789272,0,1,71728
1789273,0,1,4495
1789274,0,1,94
1789275,0,1,47810
1789276,0,1,16042
1789277,0,1,56803
1789278,0,1,71542
1789279,0,1,1887
1789280,0,1,4463
1789281,0,1,31527
1789282,0,1,1874
1789283,0,1,35670
1789284,0,1,2691
1789285,0,1,7037
1789286,0,1,8025
1789287,0,1,27701
1789288,0,1,12074
1789289,0,1,1865
1789290,0,1,8014
1789291,0,1,94
1789292,0,1,4467
1789293,0,1,7006
1789294,0,1,103
1789295,0,1,1865
1789296,0,1,58473
1789297,0,1,79399
1789298,0,1,103
1789299,0,1,22663
1789300,0,1,21594
1789301,0,1,7179
1789302,0,1,16204
1789303,0,1,7117
1789304,0,1,12384
1789305,0,1,1900
1789306,0,1,20570
1789307,0,1,9534
1789308,0,1,3648
1789309,0,1,115231
1789310,0,1,16667
1789311,0,1,20813
1789312,0,1,7078
1789313,0,1,1863
1789314,0,1,6275
1789315,0,1,27650
1789316,0,1,103
1789317,0,1,94
1789318,0,1,6268
1789319,0,1,7813
1789320,0,1,103
1789321,0,1,15730
1789322,0,1,23547
1789323,0,1,90
1789324,0,1,3650
1789325,0,1,2709
1789326,0,1,3643
1789327,0,1,3632
1789328,0,1,12033
1789329,0,1,19970
1789330,0,1,5254
1789331,0,1,30898
1789332,0,1,9651
1789333,0,1,5413
1789334,0,1,46854
1789335,0,1,31763
1789336,0,1,4465
1789337,0,1,15806
1789338,0,1,17699
1789339,0,1,4475
1789340,0,1,2699
1789341,0,1,6256
1789342,0,1,94
1789343,0,1,2697
1789344,0,1,14035
1789345,0,1,38033
1789346,0,1,150
1789347,0,1,94
1789348,0,1,103
1789349,0,1,8902
1789350,0,1,94
1789351,0,1,4384
1789352,0,1,3534
1789353,0,1,103
1789354,0,1,1866
1789355,0,1,103
1789356,0,1,24096
1789357,0,1,8707
1789358,0,1,16572
1789359,0,1,75711
1789360,0,1,6051
1789361,0,1,11438
1789362,0,1,13014
1789363,0,1,103
1789364,0,1,14125
1789365,0,1,13279
1789366,0,1,14869
1789367,0,1,9616
1789368,0,1,1868
1789369,0,1,90
1789370,0,1,4500
1789371,0,1,51256
1789372,0,1,103
1789373,0,1,1866
1789374,0,1,7912
1789375,0,1,40813
1789376,0,1,94
1789377,0,1,12394
1789378,0,1,4463
1789379,0,1,94
1789380,0,1,4145
1789381,0,1,7064
1789382,0,1,62050
1789383,0,1,70735
1789384,0,1,4469
1789385,0,1,1875
1789386,0,1,9721
1789387,0,1,6231
1789388,0,1,5797
1789389,0,1,3647
1789390,0,1,9807
1789391,0,1,103
1789392,0,1,2698
1789393,0,1,37174
1789394,0,1,9248
1789395,0,1,14234
1789396,0,1,1864
1789397,0,1,5442
1789398,0,1,11351
1789399,0,1,22946
1789400,0,1,103
1789401,0,1,2706
1789402,0,1,6242
1789403,0,1,7457
1789404,0,1,3712
1789405,0,1,55353
1789406,0,1,15695
1789407,0,1,48033
1789408,0,1,5404
1789409,0,1,7074
1789410,0,1,1891
1789411,0,1,71942
1789412,0,1,2707
1789413,0,1,16774
1789414,0,1,5417
1789415,0,1,6271
1789416,0,1,3648
1789417,0,1,33203
1789418,0,1,6268
1789419,0,1,27940
1789420,0,1,6262
1789421,0,1,1866
1789422,0,1,1889
1789423,0,1,4503
1789424,0,1,21865
1789425,0,1,1865
1789426,0,1,94
1789427,0,1,94
1789428,0,1,4474
1789429,0,1,103
1789430,0,1,97110
1789431,0,1,7910
1789432,0,1,16209
1789433,0,1,10766
1789434,0,1,103
1789435,0,1,6297
1789436,0,1,103
1789437,0,1,3636
1789438,0,1,48190
1789439,0,1,94
1789440,0,1,31058
1789441,0,1,11267
1789442,0,1,2698
1789443,0,1,4473
1789444,0,1,1861
1789445,0,1,12272
1789446,0,1,15518
1789447,0,1,164369
1789448,0,1,2720
1789449,0,1,37141
1789450,0,1,1865
1789451,0,1,73459
1789452,0,1,5431
1789453,0,1,19192
1789454,0,1,3641
1789455,0,1,103
1789456,0,1,1865
1789457,0,1,61930
1789458,0,1,2728
1789459,0,1,34358
1789460,0,1,1864
1789461,0,1,4526
1789462,0,1,7938
1789463,0,1,41026
1789464,0,1,103
1789465,0,1,29641
1789466,0,1,3639
1789467,0,1,1889
1789468,0,1,2539
1789469,0,1,24728
1789470,0,1,7092
1789471,0,1,2692
1789472,0,1,21656
1789473,0,1,24896
1789474,0,1,15055
1789475,0,1,43263
1789476,0,1,29366
1789477,0,1,5069
1789478,0,1,18455
1789479,0,1,2729
1789480,0,1,78380
1789481,0,1,103
1789482,0,1,19074
1789483,0,1,2707
1789484,0,1,1863
1789485,0,1,9782
1789486,0,1,7603
1789487,0,1,94
1789488,0,1,5301
1789489,0,1,15141
1789490,0,1,8872
1789491,0,1,103
1789492,0,1,11565
1789493,0,1,3670
1789494,0,1,4501
1789495,0,1,8883
1789496,0,1,4475
1789497,0,1,26012
1789498,0,1,3637
1789499,0,1,20154
1789500,0,1,94
1789501,0,1,94
1789502,0,1,28043
1789503,0,1,103
1789504,0,1,35942
1789505,0,1,7901
1789506,0,1,51633
1789507,0,1,2706
1789508,0,1,8923
1789509,0,1,5425
1789510,0,1,1863
1789511,0,1,10696
1789512,0,1,4496
1789513,0,1,27212
1789514,0,1,52980
1789515,0,1,103
1789516,0,1,2695
1789517,0,1,21072
1789518,0,1,1866
1789519,0,1,13748
1789520,0,1,103
1789521,0,1,4221
1789522,0,1,10532
1789523,0,1,20224
1789524,0,1,4493
1789525,0,1,94
1789526,0,1,10443
1789527,0,1,103
1789528,0,1,8898
1789529,0,1,39260
1789530,0,1,11065
1789531,0,1,3670
1789532,0,1,42721
1789533,0,1,5400
1789534,0,1,94
1789535,0,1,8888
1789536,0,1,7137
1789537,0,1,8013
1789538,0,1,2697
1789539,0,1,16672
1789540,0,1,94
1789541,0,1,94
1789542,0,1,25120
1789543,0,1,17579
1789544,0,1,103
1789545,0,1,1864
1789546,0,1,94
1789547,0,1,2695
1789548,0,1,94
1789549,0,1,4468
1789550,0,1,16779
1789551,0,1,4468
1789552,0,1,1865
1789553,0,1,103
1789554,0,1,32992
1789555,0,1,13313
1789556,0,1,1873
1789557,0,1,103
1789558,0,1,42963
1789559,0,1,1890
1789560,0,1,6126
1789561,0,1,16778
1789562,0,1,6241
1789563,0,1,94
1789564,0,1,8924
1789565,0,1,1865
1789566,0,1,4469
1789567,0,1,38336
1789568,0,1,90
1789569,0,1,94
1789570,0,1,16555
1789571,0,1,1864
1789572,0,1,57951
1789573,0,1,157928
1789574,0,1,22859
1789575,0,1,94
1789576,0,1,94
1789577,0,1,12292
1789578,0,1,71604
1789579,0,1,94
1789580,0,1,7800
1789581,0,1,94
1789582,0,1,12210
1789583,0,1,94
1789584,0,1,7182
1789585,0,1,94
1789586,0,1,94
1789587,0,1,82277
1789588,0,1,8883
1789589,0,1,3635
1789590,0,1,5130
1789591,0,1,6982
1789592,0,1,42452
1789593,0,1,1877
1789594,0,1,47783
1789595,0,1,4257
1789596,0,1,94
1789597,0,1,7095
1789598,0,1,8736
1789599,0,1,94
1789600,0,1,94
1789601,0,1,20370
1789602,0,1,103
1789603,0,1,7077
1789604,0,1,4485
1789605,0,1,1862
1789606,0,1,20852
1789607,0,1,94
1789608,0,1,63649
1789609,0,1,13260
1789610,0,1,94
1789611,0,1,1870
1789612,0,1,94
1789613,0,1,4471
1789614,0,1,10431
1789615,0,1,7039
1789616,0,1,1864
1789617,0,1,2717
1789618,0,1,22391
1789619,0,1,3657
1789620,0,1,103
1789621,0,1,10309
1789622,0,1,103
1789623,0,1,1864
1789624,0,1,5293
1789625,0,1,4493
1789626,0,1,39917
1789627,0,1,103
1789628,0,1,3629
1789629,0,1,3658
1789630,0,1,94
1789631,0,1,2702
1789632,0,1,40833
1789633,0,1,1878
1789634,0,1,10521
1789635,0,1,1901
1789636,0,1,103
1789637,0,1,94
1789638,0,1,107379
1789639,0,1,39343
1789641,0,1,63536
1789642,0,1,10176
1789643,0,1,5966
1789644,0,1,40349
1789645,0,1,94
1789646,0,1,57067
1789647,0,1,55638
1789648,0,1,3683
1789649,0,1,29655
1789650,0,1,24928
1789651,0,1,1898
1789652,0,1,4492
1789653,0,1,103
1789654,0,1,56191
1789655,0,1,2724
1789656,0,1,1876
1789657,0,1,12351
1789658,0,1,4387
1789659,0,1,15055
1789660,0,1,103
1789661,0,1,8818
1789662,0,1,1865
1789663,0,1,14772
1789664,0,1,9782
1789665,0,1,94
1789666,0,1,23889
1789667,0,1,3643
1789668,0,1,56919
1789669,0,1,1875
1789670,0,1,21008
1789671,0,1,31259
1789672,0,1,50225
1789673,0,1,2725
1789674,0,1,57027
1789675,0,1,1864
1789676,0,1,94
1789677,0,1,1900
1789678,0,1,8838
1789679,0,1,7068
1789680,0,1,1868
1789681,0,1,94
1789682,0,1,80172
1789683,0,1,52006
1789684,0,1,14081
1789685,0,1,94
1789686,0,1,4471
1789687,0,1,94
1789688,0,1,40877
1789689,0,1,1883
1789690,0,1,103
1789691,0,1,11448
1789692,0,1,26304
1789693,0,1,22674
1789694,0,1,11670
1789695,0,1,94
1789696,0,1,2733
1789697,0,1,1871
1789698,0,1,22778
1789699,0,1,10616
1789700,0,1,94
1789701,0,1,26929
1789702,0,1,15947
1789703,0,1,94
1789704,0,1,20944
1789705,0,1,2699
1789706,0,1,60483
1789707,0,1,85138
1789708,0,1,94
1789709,0,1,103
1789710,0,1,12267
1789711,0,1,39336
1789712,0,1,15741
1789713,0,1,11495
1789714,0,1,40895
1789715,0,1,1866
1789716,0,1,1864
1789717,0,1,13230
1789718,0,1,103
1789719,0,1,10664
1789720,0,1,31148
1789721,0,1,103
1789722,0,1,2723
1789723,0,1,7925
1789724,0,1,2687
1789725,0,1,1869
1789726,0,1,94
1789727,0,1,94
1789728,0,1,103
1789729,0,1,94
1789730,0,1,29372
1789731,0,1,31508
1789732,0,1,103
1789733,0,1,21022
1789734,0,1,17393
1789735,0,1,33835
1789736,0,1,1875
1789737,0,1,31991
1789738,0,1,2690
1789739,0,1,1867
1789740,0,1,12233
1789741,0,1,11447
1789742,0,1,1874
1789743,0,1,75289
1789744,0,1,12814
1789745,0,1,76878
1789746,0,1,5462
1789747,0,1,34275
1789748,0,1,103
1789749,0,1,8838
1789750,0,1,3664
1789751,0,1,5307
1789752,0,1,8060
1789753,0,1,10768
1789754,0,1,103
1789755,0,1,54617
1789756,0,1,6236
1789757,0,1,5302
1789758,0,1,12441
1789759,0,1,13177
1789760,0,1,2719
1789761,0,1,1874
1789762,0,1,13286
1789763,0,1,94
1789764,0,1,8063
1789765,0,1,94
1789766,0,1,5336
1789767,0,1,34934
1789768,0,1,3647
1789769,0,1,2717
1789770,0,1,94
1789771,0,1,9813
1789772,0,1,137773
1789773,0,1,94
1789774,0,1,94
1789775,0,1,8074
1789776,0,1,45512
1789777,0,1,52155
1789778,0,1,18439
1789779,0,1,94
1789780,0,1,52279
1789781,0,1,103
1789782,0,1,29940
1789783,0,1,1861
1789784,0,1,12078
1789785,0,1,1864
1789786,0,1,31293
1789787,0,1,94
1789788,0,1,16747
1789789,0,1,94
1789790,0,1,4480
1789791,0,1,20188
1789792,0,1,60733
1789793,0,1,94
1789794,0,1,43611
1789795,0,1,14063
1789796,0,1,2700
1789797,0,1,10610
1789798,0,1,94
1789799,0,1,103
1789800,0,1,51892
1789801,0,1,118861
1789802,0,1,13126
1789803,0,1,14061
1789804,0,1,103
1789805,0,1,4500
1789806,0,1,10428
1789807,0,1,1898
1789808,0,1,64486
1789809,0,1,30750
1789810,0,1,103
1789811,0,1,11222
1789812,0,1,10673
1789813,0,1,55252
1789814,0,1,55452
1789815,0,1,1870
1789816,0,1,11611
1789817,0,1,30106
1789818,0,1,4495
1789819,0,1,103
1789820,0,1,25094
1789821,0,1,94
1789822,0,1,14604
1789823,0,1,20178
1789824,0,1,10665
1789825,0,1,21098
1789826,0,1,103
1789827,0,1,45702
1789828,0,1,32401
1789829,0,1,103
1789830,0,1,70409
1789831,0,1,2700
1789832,0,1,14182
1789833,0,1,2729
1789834,0,1,5310
1789835,0,1,8807
1789836,0,1,8809
1789837,0,1,3663
1789838,0,1,90
1789839,0,1,73868
1789840,0,1,103
1789841,0,1,36965
1789842,0,1,35207
1789843,0,1,6286
1789844,0,1,103
1789845,0,1,15828
1789846,0,1,7037
1789847,0,1,94
1789848,0,1,20642
1789849,0,1,21986
1789850,0,1,53692
1789851,0,1,7045
1789852,0,1,11436
1789853,0,1,5457
1789854,0,1,3666
1789855,0,1,10769
1789856,0,1,95871
1789857,0,1,103
1789858,0,1,42058
1789859,0,1,7073
1789860,0,1,38517
1789861,0,1,103
1789862,0,1,18725
1789863,0,1,14148
1789864,0,1,1863
1789865,0,1,8037
1789866,0,1,27554
1789867,0,1,8645
1789868,0,1,2724
1789869,0,1,94
1789870,0,1,8811
1789871,0,1,25751
1789872,0,1,94
1789873,0,1,17274
1789874,0,1,4476
1789875,0,1,18000
1789876,0,1,1867
1789877,0,1,11462
1789878,0,1,103
1789879,0,1,4500
1789880,0,1,6881
1789881,0,1,22651
1789882,0,1,123872
1789883,0,1,38387
1789884,0,1,21209
1789885,0,1,94
1789886,0,1,17551
1789887,0,1,103
1789888,0,1,94
1789889,0,1,9501
1789890,0,1,80745
1789891,0,1,16618
1789892,0,1,11576
1789893,0,1,4491
1789894,0,1,103
1789895,0,1,5195
1789896,0,1,4489
1789897,0,1,7034
1789898,0,1,5402
1789899,0,1,1864
1789900,0,1,53219
1789901,0,1,10734
1789902,0,1,25507
1789903,0,1,40953
1789904,0,1,94
1789905,0,1,8807
1789906,0,1,94
1789907,0,1,1872
1789908,0,1,43856
1789909,0,1,7095
1789910,0,1,13220
1789911,0,1,9459
1789912,0,1,71574
1789913,0,1,103
1789914,0,1,98573
1789915,0,1,3636
1789916,0,1,12188
1789917,0,1,25070
1789918,0,1,42764
1789919,0,1,44220
1789920,0,1,7038
1789921,0,1,2706
1789922,0,1,94
1789923,0,1,14207
1789924,0,1,94
1789925,0,1,94
1789926,0,1,25409
1789927,0,1,74309
1789928,0,1,4466
1789929,0,1,26779
1789930,0,1,53322
1789931,0,1,39864
1789932,0,1,12105
1789933,0,1,103
1789934,0,1,4466
1789935,0,1,6901
1789936,0,1,103
1789937,0,1,23520
1789938,0,1,4472
1789939,0,1,12172
1789940,0,1,6236
1789941,0,1,11569
1789942,0,1,94
1789943,0,1,9664
1789944,0,1,38562
1789945,0,1,9665
1789946,0,1,14001
1789947,0,1,103
1789948,0,1,23756
1789949,0,1,81811
1789950,0,1,3461
1789951,0,1,10439
1789952,0,1,15323
1789953,1906,2,35929
1789954,0,1,24273
1789955,0,1,198874
1789956,0,1,2708
1789957,0,1,11276
1789958,0,1,17597
1789959,0,1,4471
1789960,0,1,1874
1789961,0,1,14850
1789962,0,1,77386
1789963,0,1,103
1789964,0,1,24286
1789965,0,1,3534
1789966,0,1,17585
1789967,0,1,28820
1789968,0,1,27544
1789969,0,1,22900
1789970,0,1,1863
1789971,0,1,2698
1789972,0,1,3642
1789973,0,1,58716
1789974,0,1,11357
1789975,0,1,94
1789976,0,1,88867
1789977,0,1,103
1789978,0,1,41077
1789979,0,1,103
1789980,0,1,16827
1789981,0,1,70918
1789982,0,1,250751
1789983,0,1,39401
1789984,0,1,5434
1789985,0,1,20497
1789986,0,1,94
1789987,0,1,3667
1789988,0,1,31686
1789989,0,1,31502
1789990,0,1,17196
1789991,0,1,46598
1789992,0,1,1891
1789993,0,1,7422
1789994,0,1,13961
1789995,0,1,12716
1789996,0,1,19410
1789997,0,1,90
1789998,0,1,33325
1790000,0,1,1867
1790001,0,1,103
1790002,0,1,3669
1790003,0,1,16779
1790004,0,1,17438
1790005,0,1,13285
1790006,0,1,103
1790007,0,1,22095
1790008,0,1,32539
1790009,0,1,5301
1790010,0,1,23325
1790011,0,1,7031
1790012,0,1,220810
1790013,0,1,5419
1790014,0,1,73763
1790015,0,1,10879
1790016,0,1,128351
1790017,0,1,1873
1790018,0,1,16892
1790019,0,1,1875
1790020,0,1,19442
1790021,0,1,103
1790022,0,1,12182
1790023,0,1,26331
1790024,0,1,10469
1790025,0,1,21927
1790026,0,1,40984
1790027,0,1,1890
1790028,0,1,142043
1790029,0,1,60391
1790030,0,1,1922
1790031,0,1,103
1790032,2787,2,103
1790033,0,1,103
1790034,0,1,103
1790035,0,1,66760
1790036,0,1,4467
1790037,0,1,9661
1790038,0,1,4502
1790039,0,1,9786
1790040,0,1,94
1790041,0,1,2701
1790042,0,1,7036
1790043,0,1,5408
1790044,0,1,4468
1790045,0,1,103
1790046,0,1,71065
1790047,0,1,25737
1790048,0,1,18737
1790049,0,1,7925
1790050,0,1,15129
1790051,0,1,7192
1790052,0,1,94
1790053,0,1,15064
1790054,0,1,26939
1790055,0,1,2709
1790056,0,1,28131
1790057,0,1,3635
1790058,0,1,16349
1790059,0,1,7856
1790060,0,1,12302
1790061,0,1,16211
1790062,0,1,7078
1790063,0,1,16640
1790064,0,1,17389
1790065,0,1,23708
1790066,0,1,54959
1790067,0,1,20096
1790068,0,1,11077
1790069,0,1,50280
1790070,0,1,12930
1790071,0,1,94
1790072,0,1,8851
1790073,0,1,5406
1790074,0,1,1874
1790075,0,1,7191
1790076,0,1,6027
1790077,0,1,7094
1790078,0,1,2698
1790079,0,1,4510
1790080,0,1,103
1790081,0,1,23738
1790082,0,1,55104
1790083,0,1,34309
1790084,0,1,23238
1790085,0,1,103
1790086,0,1,7187
1790087,0,1,15045
1790088,0,1,2719
1790089,0,1,94
1790090,0,1,6247
1790091,0,1,5297
1790092,0,1,2710
1790093,0,1,12246
1790094,0,1,5321
1790095,0,1,103
1790096,0,1,37293
1790097,0,1,88362
1790098,0,1,94
1790099,0,1,21835
1790100,0,1,27575
1790101,0,1,7094
1790102,0,1,2741
1790103,0,1,64858
1790104,0,1,6321
1790105,0,1,103
1790106,0,1,26967
1790107,0,1,3670
1790108,0,1,7191
1790109,0,1,8068
1790110,0,1,53602
1790111,0,1,103
1790112,0,1,4502
1790113,0,1,42025
1790114,0,1,2709
1790115,0,1,18777
1790116,0,1,3637
1790117,0,1,8527
1790118,0,1,27116
1790119,0,1,94
1790120,0,1,103
1790121,0,1,12039
1790122,0,1,10633
1790123,0,1,1865
1790124,0,1,24268
1790125,0,1,94
1790126,0,1,94
1790127,0,1,28361
1790128,0,1,26532
1790129,0,1,1873
1790130,0,1,94
1790131,0,1,1865
1790132,0,1,28861
1790133,0,1,94
1790134,0,1,4475
1790135,0,1,3632
1790136,0,1,103
1790137,0,1,23392
1790138,0,1,1867
1790139,0,1,94
1790140,0,1,5433
1790141,0,1,1865
1790142,0,1,1873
1790143,0,1,1867
1790144,0,1,33711
1790145,0,1,4245
1790146,0,1,90
1790147,0,1,86783
1790148,0,1,6271
1790149,0,1,103
1790150,0,1,81148
1790151,0,1,6825
1790152,0,1,32122
1790153,0,1,13893
